Site,Reading Time,Pollutant Name,Value,Units,Provisional or Ratified
LW2,19/11/2018 20:00,NO2,15.4,ug m-3,R
LW2,19/11/2018 21:00,NO2,20.7,ug m-3,R
LW2,19/11/2018 22:00,NO2,18.2,ug m-3,R
LW2,19/11/2018 23:00,NO2,15.3,ug m-3,R
LW2,20/11/2018 00:00,NO2,16.0,ug m-3,R
LW2,20/11/2018 03:00,NO2,16.1,ug m-3,R
LW2,20/11/2018 04:00,NO2,19.4,ug m-3,R
LW2,20/11/2018 05:00,NO2,18.9,ug m-3,R
LW2,20/11/2018 06:00,NO2,32.8,ug m-3,R
LW2,20/11/2018 07:00,NO2,31.4,ug m-3,R
LW2,20/11/2018 08:00,NO2,30.8,ug m-3,R
LW2,20/11/2018 09:00,NO2,32.7,ug m-3,R
LW2,20/11/2018 10:00,NO2,39.9,ug m-3,R
LW2,20/11/2018 11:00,NO2,26.3,ug m-3,R
LW2,20/11/2018 12:00,NO2,30.6,ug m-3,R
LW2,20/11/2018 13:00,NO2,36.3,ug m-3,R
LW2,20/11/2018 14:00,NO2,43.0,ug m-3,R
LW2,20/11/2018 15:00,NO2,66.4,ug m-3,R
LW2,20/11/2018 16:00,NO2,46.3,ug m-3,R
LW2,20/11/2018 17:00,NO2,49.6,ug m-3,R
LW2,20/11/2018 18:00,NO2,58.5,ug m-3,R
LW2,20/11/2018 19:00,NO2,54.2,ug m-3,R
LW2,20/11/2018 20:00,NO2,44.3,ug m-3,R
LW2,20/11/2018 21:00,NO2,41.9,ug m-3,R
LW2,20/11/2018 22:00,NO2,44.7,ug m-3,R
LW2,20/11/2018 23:00,NO2,49.4,ug m-3,R
LW2,21/11/2018 00:00,NO2,45.2,ug m-3,R
LW2,21/11/2018 02:00,NO2,53.7,ug m-3,R
LW2,21/11/2018 03:00,NO2,47.0,ug m-3,R
LW2,21/11/2018 04:00,NO2,44.5,ug m-3,R
LW2,21/11/2018 05:00,NO2,46.0,ug m-3,R
LW2,21/11/2018 06:00,NO2,45.8,ug m-3,R
LW2,21/11/2018 07:00,NO2,51.8,ug m-3,R
LW2,21/11/2018 08:00,NO2,32.2,ug m-3,R
LW2,21/11/2018 09:00,NO2,35.0,ug m-3,R
LW2,21/11/2018 10:00,NO2,33.5,ug m-3,R
LW2,21/11/2018 11:00,NO2,19.5,ug m-3,R
LW2,21/11/2018 12:00,NO2,18.1,ug m-3,R
LW2,21/11/2018 13:00,NO2,29.5,ug m-3,R
LW2,21/11/2018 14:00,NO2,42.7,ug m-3,R
LW2,21/11/2018 15:00,NO2,51.3,ug m-3,R
LW2,21/11/2018 16:00,NO2,43.3,ug m-3,R
LW2,21/11/2018 17:00,NO2,57.2,ug m-3,R
LW2,21/11/2018 18:00,NO2,79.4,ug m-3,R
LW2,21/11/2018 19:00,NO2,60.3,ug m-3,R
LW2,21/11/2018 20:00,NO2,57.4,ug m-3,R
LW2,21/11/2018 21:00,NO2,57.9,ug m-3,R
LW2,21/11/2018 22:00,NO2,59.2,ug m-3,R
LW2,21/11/2018 23:00,NO2,63.3,ug m-3,R
LW2,22/11/2018 00:00,NO2,51.8,ug m-3,R
LW2,22/11/2018 02:00,NO2,44.5,ug m-3,R
LW2,22/11/2018 03:00,NO2,37.9,ug m-3,R
LW2,22/11/2018 04:00,NO2,36.8,ug m-3,R
LW2,22/11/2018 05:00,NO2,47.8,ug m-3,R
LW2,22/11/2018 06:00,NO2,47.8,ug m-3,R
LW2,22/11/2018 07:00,NO2,57.8,ug m-3,R
LW2,22/11/2018 08:00,NO2,64.0,ug m-3,R
LW2,22/11/2018 09:00,NO2,71.9,ug m-3,R
LW2,22/11/2018 10:00,NO2,69.7,ug m-3,R
LW2,22/11/2018 11:00,NO2,65.2,ug m-3,R
LW2,22/11/2018 12:00,NO2,69.9,ug m-3,R
LW2,22/11/2018 13:00,NO2,59.4,ug m-3,R
LW2,22/11/2018 14:00,NO2,63.5,ug m-3,R
LW2,22/11/2018 15:00,NO2,65.4,ug m-3,R
LW2,22/11/2018 16:00,NO2,67.1,ug m-3,R
LW2,22/11/2018 17:00,NO2,65.7,ug m-3,R
LW2,22/11/2018 18:00,NO2,68.4,ug m-3,R
LW2,22/11/2018 19:00,NO2,70.1,ug m-3,R
LW2,22/11/2018 20:00,NO2,67.3,ug m-3,R
LW2,22/11/2018 21:00,NO2,66.0,ug m-3,R
LW2,22/11/2018 22:00,NO2,57.7,ug m-3,R
LW2,22/11/2018 23:00,NO2,54.5,ug m-3,R
LW2,23/11/2018 00:00,NO2,45.7,ug m-3,R
LW2,23/11/2018 02:00,NO2,52.9,ug m-3,R
LW2,23/11/2018 03:00,NO2,44.2,ug m-3,R
LW2,23/11/2018 04:00,NO2,41.6,ug m-3,R
LW2,23/11/2018 05:00,NO2,41.3,ug m-3,R
LW2,23/11/2018 06:00,NO2,42.7,ug m-3,R
LW2,23/11/2018 07:00,NO2,45.8,ug m-3,R
LW2,23/11/2018 08:00,NO2,46.2,ug m-3,R
LW2,23/11/2018 09:00,NO2,47.2,ug m-3,R
LW2,23/11/2018 10:00,NO2,46.9,ug m-3,R
LW2,23/11/2018 11:00,NO2,42.1,ug m-3,R
LW2,23/11/2018 14:00,NO2,49.2,ug m-3,R
LW2,23/11/2018 15:00,NO2,53.5,ug m-3,R
LW2,23/11/2018 16:00,NO2,57.8,ug m-3,R
LW2,23/11/2018 17:00,NO2,57.0,ug m-3,R
LW2,23/11/2018 18:00,NO2,62.2,ug m-3,R
LW2,23/11/2018 19:00,NO2,61.8,ug m-3,R
LW2,23/11/2018 20:00,NO2,56.4,ug m-3,R
LW2,23/11/2018 21:00,NO2,52.2,ug m-3,R
LW2,23/11/2018 22:00,NO2,48.4,ug m-3,R
LW2,23/11/2018 23:00,NO2,49.7,ug m-3,R
LW2,24/11/2018 00:00,NO2,46.0,ug m-3,R
LW2,24/11/2018 01:00,NO2,45.2,ug m-3,R
LW2,24/11/2018 02:00,NO2,45.5,ug m-3,R
LW2,24/11/2018 03:00,NO2,44.5,ug m-3,R
LW2,24/11/2018 04:00,NO2,49.0,ug m-3,R
LW2,24/11/2018 05:00,NO2,47.4,ug m-3,R
LW2,24/11/2018 06:00,NO2,44.5,ug m-3,R
LW2,24/11/2018 07:00,NO2,44.0,ug m-3,R
LW2,24/11/2018 08:00,NO2,44.5,ug m-3,R
LW2,24/11/2018 09:00,NO2,44.5,ug m-3,R
LW2,24/11/2018 10:00,NO2,41.9,ug m-3,R
LW2,24/11/2018 11:00,NO2,39.7,ug m-3,R
LW2,24/11/2018 12:00,NO2,41.2,ug m-3,R
LW2,24/11/2018 13:00,NO2,41.7,ug m-3,R
LW2,24/11/2018 14:00,NO2,40.1,ug m-3,R
LW2,24/11/2018 15:00,NO2,36.0,ug m-3,R
LW2,24/11/2018 16:00,NO2,32.2,ug m-3,R
LW2,24/11/2018 17:00,NO2,34.6,ug m-3,R
LW2,24/11/2018 18:00,NO2,31.7,ug m-3,R
LW2,24/11/2018 19:00,NO2,36.0,ug m-3,R
LW2,24/11/2018 20:00,NO2,32.1,ug m-3,R
LW2,24/11/2018 21:00,NO2,32.6,ug m-3,R
LW2,24/11/2018 22:00,NO2,31.7,ug m-3,R
LW2,24/11/2018 23:00,NO2,33.1,ug m-3,R
LW2,25/11/2018 00:00,NO2,32.5,ug m-3,R
LW2,25/11/2018 01:00,NO2,24.2,ug m-3,R
LW2,25/11/2018 02:00,NO2,22.9,ug m-3,R
LW2,25/11/2018 03:00,NO2,22.3,ug m-3,R
LW2,25/11/2018 04:00,NO2,21.9,ug m-3,R
LW2,25/11/2018 05:00,NO2,23.8,ug m-3,R
LW2,25/11/2018 06:00,NO2,22.8,ug m-3,R
LW2,25/11/2018 07:00,NO2,22.3,ug m-3,R
LW2,25/11/2018 08:00,NO2,19.5,ug m-3,R
LW2,25/11/2018 09:00,NO2,22.9,ug m-3,R
LW2,25/11/2018 10:00,NO2,23.8,ug m-3,R
LW2,25/11/2018 11:00,NO2,22.4,ug m-3,R
LW2,25/11/2018 12:00,NO2,18.5,ug m-3,R
LW2,25/11/2018 13:00,NO2,20.5,ug m-3,R
LW2,25/11/2018 14:00,NO2,20.9,ug m-3,R
LW2,25/11/2018 15:00,NO2,22.8,ug m-3,R
LW2,25/11/2018 16:00,NO2,30.0,ug m-3,R
LW2,25/11/2018 17:00,NO2,36.2,ug m-3,R
LW2,25/11/2018 18:00,NO2,39.5,ug m-3,R
LW2,25/11/2018 19:00,NO2,33.8,ug m-3,R
LW2,25/11/2018 20:00,NO2,35.2,ug m-3,R
LW2,25/11/2018 21:00,NO2,36.1,ug m-3,R
LW2,25/11/2018 22:00,NO2,37.1,ug m-3,R
LW2,25/11/2018 23:00,NO2,32.7,ug m-3,R
LW2,26/11/2018 00:00,NO2,29.0,ug m-3,R
LW2,26/11/2018 01:00,NO2,18.2,ug m-3,R
LW2,26/11/2018 02:00,NO2,18.4,ug m-3,R
LW2,26/11/2018 03:00,NO2,11.2,ug m-3,R
LW2,26/11/2018 04:00,NO2,16.4,ug m-3,R
LW2,26/11/2018 05:00,NO2,25.0,ug m-3,R
LW2,26/11/2018 06:00,NO2,38.8,ug m-3,R
LW2,26/11/2018 07:00,NO2,38.9,ug m-3,R
LW2,26/11/2018 08:00,NO2,36.0,ug m-3,R
LW2,26/11/2018 09:00,NO2,38.5,ug m-3,R
LW2,26/11/2018 10:00,NO2,30.9,ug m-3,R
LW2,26/11/2018 11:00,NO2,28.4,ug m-3,R
LW2,26/11/2018 12:00,NO2,31.2,ug m-3,R
LW2,26/11/2018 13:00,NO2,37.9,ug m-3,R
LW2,26/11/2018 14:00,NO2,33.5,ug m-3,R
LW2,26/11/2018 15:00,NO2,38.7,ug m-3,R
LW2,26/11/2018 16:00,NO2,40.6,ug m-3,R
LW2,26/11/2018 17:00,NO2,41.6,ug m-3,R
LW2,26/11/2018 18:00,NO2,38.7,ug m-3,R
LW2,26/11/2018 19:00,NO2,42.5,ug m-3,R
LW2,26/11/2018 20:00,NO2,48.7,ug m-3,R
LW2,26/11/2018 21:00,NO2,47.9,ug m-3,R
LW2,26/11/2018 22:00,NO2,46.9,ug m-3,R
LW2,26/11/2018 23:00,NO2,50.7,ug m-3,R
LW2,27/11/2018 00:00,NO2,47.8,ug m-3,R
LW2,27/11/2018 01:00,NO2,44.1,ug m-3,R
LW2,27/11/2018 02:00,NO2,42.0,ug m-3,R
LW2,27/11/2018 03:00,NO2,40.0,ug m-3,R
LW2,27/11/2018 04:00,NO2,38.2,ug m-3,R
LW2,27/11/2018 05:00,NO2,44.7,ug m-3,R
LW2,27/11/2018 06:00,NO2,50.3,ug m-3,R
LW2,27/11/2018 07:00,NO2,48.9,ug m-3,R
LW2,27/11/2018 08:00,NO2,47.3,ug m-3,R
LW2,27/11/2018 09:00,NO2,44.0,ug m-3,R
LW2,27/11/2018 10:00,NO2,41.7,ug m-3,R
LW2,27/11/2018 11:00,NO2,37.5,ug m-3,R
LW2,27/11/2018 12:00,NO2,34.9,ug m-3,R
LW2,27/11/2018 13:00,NO2,29.4,ug m-3,R
LW2,27/11/2018 14:00,NO2,27.3,ug m-3,R
LW2,27/11/2018 15:00,NO2,25.4,ug m-3,R
LW2,27/11/2018 16:00,NO2,23.4,ug m-3,R
LW2,27/11/2018 17:00,NO2,22.9,ug m-3,R
LW2,27/11/2018 18:00,NO2,22.4,ug m-3,R
LW2,27/11/2018 19:00,NO2,34.9,ug m-3,R
LW2,27/11/2018 20:00,NO2,38.3,ug m-3,R
LW2,27/11/2018 21:00,NO2,52.5,ug m-3,R
LW2,27/11/2018 22:00,NO2,53.6,ug m-3,R
LW2,27/11/2018 23:00,NO2,56.4,ug m-3,R
LW2,28/11/2018 00:00,NO2,40.7,ug m-3,R
LW2,28/11/2018 01:00,NO2,30.6,ug m-3,R
LW2,28/11/2018 02:00,NO2,19.5,ug m-3,R
LW2,28/11/2018 03:00,NO2,9.6,ug m-3,R
LW2,28/11/2018 04:00,NO2,11.4,ug m-3,R
LW2,28/11/2018 05:00,NO2,22.3,ug m-3,R
LW2,28/11/2018 06:00,NO2,54.0,ug m-3,R
LW2,28/11/2018 07:00,NO2,59.6,ug m-3,R
LW2,28/11/2018 08:00,NO2,49.8,ug m-3,R
LW2,28/11/2018 09:00,NO2,49.9,ug m-3,R
LW2,28/11/2018 10:00,NO2,41.2,ug m-3,R
LW2,28/11/2018 11:00,NO2,40.3,ug m-3,R
LW2,28/11/2018 12:00,NO2,32.5,ug m-3,R
LW2,28/11/2018 13:00,NO2,34.4,ug m-3,R
LW2,28/11/2018 14:00,NO2,36.4,ug m-3,R
LW2,28/11/2018 15:00,NO2,40.2,ug m-3,R
LW2,28/11/2018 16:00,NO2,43.5,ug m-3,R
LW2,28/11/2018 17:00,NO2,38.2,ug m-3,R
LW2,28/11/2018 18:00,NO2,38.5,ug m-3,R
LW2,28/11/2018 19:00,NO2,31.8,ug m-3,R
LW2,28/11/2018 20:00,NO2,22.7,ug m-3,R
LW2,28/11/2018 21:00,NO2,19.4,ug m-3,R
LW2,28/11/2018 22:00,NO2,19.9,ug m-3,R
LW2,28/11/2018 23:00,NO2,19.4,ug m-3,R
LW2,29/11/2018 00:00,NO2,19.7,ug m-3,R
LW2,29/11/2018 01:00,NO2,17.2,ug m-3,R
LW2,29/11/2018 02:00,NO2,10.4,ug m-3,R
LW2,29/11/2018 03:00,NO2,9.9,ug m-3,R
LW2,29/11/2018 04:00,NO2,12.3,ug m-3,R
LW2,29/11/2018 05:00,NO2,17.0,ug m-3,R
LW2,29/11/2018 06:00,NO2,21.7,ug m-3,R
LW2,29/11/2018 07:00,NO2,22.2,ug m-3,R
LW2,29/11/2018 08:00,NO2,25.1,ug m-3,R
LW2,29/11/2018 09:00,NO2,28.6,ug m-3,R
LW2,29/11/2018 10:00,NO2,28.5,ug m-3,R
LW2,29/11/2018 11:00,NO2,29.4,ug m-3,R
LW2,29/11/2018 12:00,NO2,27.4,ug m-3,R
LW2,29/11/2018 13:00,NO2,31.4,ug m-3,R
LW2,29/11/2018 14:00,NO2,38.7,ug m-3,R
LW2,29/11/2018 15:00,NO2,46.7,ug m-3,R
LW2,29/11/2018 16:00,NO2,49.6,ug m-3,R
LW2,29/11/2018 17:00,NO2,38.6,ug m-3,R
LW2,29/11/2018 18:00,NO2,49.7,ug m-3,R
LW2,29/11/2018 19:00,NO2,49.4,ug m-3,R
LW2,29/11/2018 20:00,NO2,45.0,ug m-3,R
LW2,29/11/2018 21:00,NO2,31.9,ug m-3,R
LW2,29/11/2018 22:00,NO2,51.7,ug m-3,R
LW2,29/11/2018 23:00,NO2,35.2,ug m-3,R
LW2,30/11/2018 00:00,NO2,23.8,ug m-3,R
LW2,30/11/2018 01:00,NO2,28.5,ug m-3,R
LW2,30/11/2018 02:00,NO2,18.6,ug m-3,R
LW2,30/11/2018 03:00,NO2,14.9,ug m-3,R
LW2,30/11/2018 04:00,NO2,15.8,ug m-3,R
LW2,30/11/2018 05:00,NO2,28.5,ug m-3,R
LW2,30/11/2018 06:00,NO2,52.6,ug m-3,R
LW2,30/11/2018 07:00,NO2,72.5,ug m-3,R
LW2,30/11/2018 08:00,NO2,68.8,ug m-3,R
LW2,30/11/2018 09:00,NO2,58.6,ug m-3,R
LW2,30/11/2018 10:00,NO2,45.1,ug m-3,R
LW2,30/11/2018 11:00,NO2,42.7,ug m-3,R
LW2,30/11/2018 12:00,NO2,42.7,ug m-3,R
LW2,30/11/2018 13:00,NO2,39.9,ug m-3,R
LW2,30/11/2018 14:00,NO2,44.6,ug m-3,R
LW2,30/11/2018 15:00,NO2,51.6,ug m-3,R
LW2,30/11/2018 16:00,NO2,58.9,ug m-3,R
LW2,30/11/2018 17:00,NO2,74.2,ug m-3,R
LW2,30/11/2018 18:00,NO2,63.5,ug m-3,R
LW2,30/11/2018 19:00,NO2,66.6,ug m-3,R
LW2,30/11/2018 20:00,NO2,64.8,ug m-3,R
LW2,30/11/2018 21:00,NO2,63.9,ug m-3,R
LW2,30/11/2018 22:00,NO2,55.9,ug m-3,R
LW2,30/11/2018 23:00,NO2,48.6,ug m-3,R
LW2,01/12/2018 00:00,NO2,46.4,ug m-3,R
LW2,01/12/2018 01:00,NO2,48.2,ug m-3,R
LW2,01/12/2018 02:00,NO2,42.0,ug m-3,R
LW2,01/12/2018 03:00,NO2,34.0,ug m-3,R
LW2,01/12/2018 04:00,NO2,41.5,ug m-3,R
LW2,01/12/2018 05:00,NO2,35.7,ug m-3,R
LW2,01/12/2018 06:00,NO2,39.1,ug m-3,R
LW2,01/12/2018 07:00,NO2,31.6,ug m-3,R
LW2,01/12/2018 08:00,NO2,33.4,ug m-3,R
LW2,01/12/2018 09:00,NO2,20.7,ug m-3,R
LW2,01/12/2018 10:00,NO2,19.3,ug m-3,R
LW2,01/12/2018 11:00,NO2,20.2,ug m-3,R
LW2,01/12/2018 12:00,NO2,30.6,ug m-3,R
LW2,01/12/2018 13:00,NO2,45.3,ug m-3,R
LW2,01/12/2018 14:00,NO2,44.2,ug m-3,R
LW2,01/12/2018 15:00,NO2,62.0,ug m-3,R
LW2,01/12/2018 16:00,NO2,48.4,ug m-3,R
LW2,01/12/2018 17:00,NO2,44.6,ug m-3,R
LW2,01/12/2018 18:00,NO2,65.7,ug m-3,R
LW2,01/12/2018 19:00,NO2,46.0,ug m-3,R
LW2,01/12/2018 20:00,NO2,42.8,ug m-3,R
LW2,01/12/2018 21:00,NO2,33.7,ug m-3,R
LW2,01/12/2018 22:00,NO2,29.6,ug m-3,R
LW2,01/12/2018 23:00,NO2,40.8,ug m-3,R
LW2,02/12/2018 00:00,NO2,33.5,ug m-3,R
LW2,02/12/2018 01:00,NO2,21.6,ug m-3,R
LW2,02/12/2018 02:00,NO2,18.7,ug m-3,R
LW2,02/12/2018 03:00,NO2,11.3,ug m-3,R
LW2,02/12/2018 04:00,NO2,22.3,ug m-3,R
LW2,02/12/2018 05:00,NO2,11.3,ug m-3,R
LW2,02/12/2018 06:00,NO2,10.8,ug m-3,R
LW2,02/12/2018 07:00,NO2,14.5,ug m-3,R
LW2,02/12/2018 08:00,NO2,21.9,ug m-3,R
LW2,02/12/2018 09:00,NO2,22.9,ug m-3,R
LW2,02/12/2018 10:00,NO2,42.8,ug m-3,R
LW2,02/12/2018 11:00,NO2,24.8,ug m-3,R
LW2,02/12/2018 12:00,NO2,29.5,ug m-3,R
LW2,02/12/2018 13:00,NO2,29.9,ug m-3,R
LW2,02/12/2018 14:00,NO2,29.4,ug m-3,R
LW2,02/12/2018 15:00,NO2,33.1,ug m-3,R
LW2,02/12/2018 16:00,NO2,30.8,ug m-3,R
LW2,02/12/2018 17:00,NO2,24.7,ug m-3,R
LW2,02/12/2018 18:00,NO2,23.3,ug m-3,R
LW2,02/12/2018 19:00,NO2,27.5,ug m-3,R
LW2,02/12/2018 20:00,NO2,21.8,ug m-3,R
LW2,02/12/2018 21:00,NO2,20.0,ug m-3,R
LW2,02/12/2018 22:00,NO2,18.6,ug m-3,R
LW2,02/12/2018 23:00,NO2,14.4,ug m-3,R
LW2,03/12/2018 00:00,NO2,9.6,ug m-3,R
LW2,03/12/2018 01:00,NO2,7.7,ug m-3,R
LW2,03/12/2018 02:00,NO2,6.5,ug m-3,R
LW2,03/12/2018 03:00,NO2,5.5,ug m-3,R
LW2,03/12/2018 04:00,NO2,13.5,ug m-3,R
LW2,03/12/2018 05:00,NO2,17.1,ug m-3,R
LW2,03/12/2018 06:00,NO2,27.8,ug m-3,R
LW2,03/12/2018 07:00,NO2,40.4,ug m-3,R
LW2,03/12/2018 08:00,NO2,43.2,ug m-3,R
LW2,03/12/2018 09:00,NO2,40.0,ug m-3,R
LW2,03/12/2018 10:00,NO2,31.6,ug m-3,R
LW2,03/12/2018 11:00,NO2,31.5,ug m-3,R
LW2,03/12/2018 12:00,NO2,42.3,ug m-3,R
LW2,03/12/2018 13:00,NO2,32.5,ug m-3,R
LW2,03/12/2018 14:00,NO2,32.0,ug m-3,R
LW2,03/12/2018 15:00,NO2,34.7,ug m-3,R
LW2,03/12/2018 16:00,NO2,33.1,ug m-3,R
LW2,03/12/2018 17:00,NO2,37.3,ug m-3,R
LW2,03/12/2018 18:00,NO2,36.8,ug m-3,R
LW2,03/12/2018 19:00,NO2,37.7,ug m-3,R
LW2,03/12/2018 20:00,NO2,45.2,ug m-3,R
LW2,03/12/2018 21:00,NO2,45.6,ug m-3,R
LW2,03/12/2018 22:00,NO2,45.6,ug m-3,R
LW2,03/12/2018 23:00,NO2,46.0,ug m-3,R
LW2,04/12/2018 00:00,NO2,58.4,ug m-3,R
LW2,04/12/2018 01:00,NO2,47.1,ug m-3,R
LW2,04/12/2018 02:00,NO2,44.7,ug m-3,R
LW2,04/12/2018 03:00,NO2,42.0,ug m-3,R
LW2,04/12/2018 04:00,NO2,36.0,ug m-3,R
LW2,04/12/2018 05:00,NO2,39.6,ug m-3,R
LW2,04/12/2018 06:00,NO2,49.3,ug m-3,R
LW2,04/12/2018 07:00,NO2,62.0,ug m-3,R
LW2,04/12/2018 08:00,NO2,70.1,ug m-3,R
LW2,04/12/2018 09:00,NO2,63.7,ug m-3,R
LW2,04/12/2018 10:00,NO2,52.1,ug m-3,R
LW2,04/12/2018 11:00,NO2,49.0,ug m-3,R
LW2,04/12/2018 12:00,NO2,56.3,ug m-3,R
LW2,04/12/2018 13:00,NO2,58.0,ug m-3,R
LW2,04/12/2018 14:00,NO2,68.7,ug m-3,R
LW2,04/12/2018 15:00,NO2,68.9,ug m-3,R
LW2,04/12/2018 16:00,NO2,70.1,ug m-3,R
LW2,04/12/2018 17:00,NO2,73.2,ug m-3,R
LW2,04/12/2018 18:00,NO2,64.9,ug m-3,R
LW2,04/12/2018 19:00,NO2,61.8,ug m-3,R
LW2,04/12/2018 20:00,NO2,63.3,ug m-3,R
LW2,04/12/2018 21:00,NO2,55.1,ug m-3,R
LW2,04/12/2018 22:00,NO2,58.4,ug m-3,R
LW2,04/12/2018 23:00,NO2,51.4,ug m-3,R
LW2,05/12/2018 00:00,NO2,47.3,ug m-3,R
LW2,05/12/2018 01:00,NO2,36.3,ug m-3,R
LW2,05/12/2018 02:00,NO2,17.2,ug m-3,R
LW2,05/12/2018 03:00,NO2,17.7,ug m-3,R
LW2,05/12/2018 04:00,NO2,21.8,ug m-3,R
LW2,05/12/2018 05:00,NO2,36.6,ug m-3,R
LW2,05/12/2018 06:00,NO2,40.4,ug m-3,R
LW2,05/12/2018 07:00,NO2,49.8,ug m-3,R
LW2,05/12/2018 08:00,NO2,54.4,ug m-3,R
LW2,05/12/2018 09:00,NO2,52.4,ug m-3,R
LW2,05/12/2018 10:00,NO2,54.1,ug m-3,R
LW2,05/12/2018 11:00,NO2,44.3,ug m-3,R
LW2,05/12/2018 12:00,NO2,55.9,ug m-3,R
LW2,05/12/2018 13:00,NO2,52.6,ug m-3,R
LW2,05/12/2018 14:00,NO2,50.2,ug m-3,R
LW2,05/12/2018 15:00,NO2,53.5,ug m-3,R
LW2,05/12/2018 16:00,NO2,54.7,ug m-3,R
LW2,05/12/2018 17:00,NO2,63.2,ug m-3,R
LW2,05/12/2018 18:00,NO2,54.8,ug m-3,R
LW2,05/12/2018 19:00,NO2,48.5,ug m-3,R
LW2,05/12/2018 20:00,NO2,47.0,ug m-3,R
LW2,05/12/2018 21:00,NO2,47.5,ug m-3,R
LW2,05/12/2018 22:00,NO2,29.5,ug m-3,R
LW2,05/12/2018 23:00,NO2,22.1,ug m-3,R
LW2,06/12/2018 00:00,NO2,20.1,ug m-3,R
LW2,06/12/2018 01:00,NO2,18.3,ug m-3,R
LW2,06/12/2018 02:00,NO2,16.1,ug m-3,R
LW2,06/12/2018 03:00,NO2,12.5,ug m-3,R
LW2,06/12/2018 04:00,NO2,27.6,ug m-3,R
LW2,06/12/2018 05:00,NO2,30.8,ug m-3,R
LW2,06/12/2018 06:00,NO2,47.0,ug m-3,R
LW2,06/12/2018 07:00,NO2,51.0,ug m-3,R
LW2,06/12/2018 08:00,NO2,53.4,ug m-3,R
LW2,06/12/2018 09:00,NO2,47.4,ug m-3,R
LW2,06/12/2018 10:00,NO2,43.7,ug m-3,R
LW2,06/12/2018 11:00,NO2,40.4,ug m-3,R
LW2,06/12/2018 12:00,NO2,50.9,ug m-3,R
LW2,06/12/2018 13:00,NO2,48.8,ug m-3,R
LW2,06/12/2018 14:00,NO2,42.2,ug m-3,R
LW2,06/12/2018 15:00,NO2,39.9,ug m-3,R
LW2,06/12/2018 16:00,NO2,38.1,ug m-3,R
LW2,06/12/2018 17:00,NO2,40.8,ug m-3,R
LW2,06/12/2018 18:00,NO2,41.2,ug m-3,R
LW2,06/12/2018 19:00,NO2,31.6,ug m-3,R
LW2,06/12/2018 20:00,NO2,31.1,ug m-3,R
LW2,06/12/2018 21:00,NO2,33.0,ug m-3,R
LW2,06/12/2018 22:00,NO2,32.7,ug m-3,R
LW2,06/12/2018 23:00,NO2,23.8,ug m-3,R
LW2,07/12/2018 00:00,NO2,16.9,ug m-3,R
LW2,07/12/2018 01:00,NO2,10.8,ug m-3,R
LW2,07/12/2018 02:00,NO2,9.1,ug m-3,R
LW2,07/12/2018 03:00,NO2,4.6,ug m-3,R
LW2,07/12/2018 04:00,NO2,6.4,ug m-3,R
LW2,07/12/2018 05:00,NO2,11.4,ug m-3,R
LW2,07/12/2018 06:00,NO2,21.9,ug m-3,R
LW2,07/12/2018 07:00,NO2,27.4,ug m-3,R
LW2,07/12/2018 08:00,NO2,34.7,ug m-3,R
LW2,07/12/2018 09:00,NO2,45.2,ug m-3,R
LW2,07/12/2018 10:00,NO2,30.5,ug m-3,R
LW2,07/12/2018 11:00,NO2,47.4,ug m-3,R
LW2,07/12/2018 12:00,NO2,32.3,ug m-3,R
LW2,07/12/2018 13:00,NO2,13.7,ug m-3,R
LW2,07/12/2018 14:00,NO2,35.5,ug m-3,R
LW2,07/12/2018 15:00,NO2,33.7,ug m-3,R
LW2,07/12/2018 16:00,NO2,54.9,ug m-3,R
LW2,07/12/2018 17:00,NO2,54.6,ug m-3,R
LW2,07/12/2018 18:00,NO2,41.0,ug m-3,R
LW2,07/12/2018 19:00,NO2,46.9,ug m-3,R
LW2,07/12/2018 20:00,NO2,45.1,ug m-3,R
LW2,07/12/2018 21:00,NO2,34.3,ug m-3,R
LW2,07/12/2018 22:00,NO2,23.6,ug m-3,R
LW2,07/12/2018 23:00,NO2,18.1,ug m-3,R
LW2,08/12/2018 00:00,NO2,14.9,ug m-3,R
LW2,08/12/2018 01:00,NO2,9.4,ug m-3,R
LW2,08/12/2018 02:00,NO2,10.4,ug m-3,R
LW2,08/12/2018 03:00,NO2,9.0,ug m-3,R
LW2,08/12/2018 04:00,NO2,7.7,ug m-3,R
LW2,08/12/2018 05:00,NO2,9.4,ug m-3,R
LW2,08/12/2018 06:00,NO2,8.9,ug m-3,R
LW2,08/12/2018 07:00,NO2,19.4,ug m-3,R
LW2,08/12/2018 08:00,NO2,18.5,ug m-3,R
LW2,08/12/2018 09:00,NO2,30.3,ug m-3,R
LW2,08/12/2018 10:00,NO2,29.8,ug m-3,R
LW2,08/12/2018 11:00,NO2,32.6,ug m-3,R
LW2,08/12/2018 12:00,NO2,31.2,ug m-3,R
LW2,08/12/2018 13:00,NO2,32.9,ug m-3,R
LW2,08/12/2018 14:00,NO2,30.2,ug m-3,R
LW2,08/12/2018 15:00,NO2,35.7,ug m-3,R
LW2,08/12/2018 16:00,NO2,28.8,ug m-3,R
LW2,08/12/2018 17:00,NO2,33.4,ug m-3,R
LW2,08/12/2018 18:00,NO2,29.7,ug m-3,R
LW2,08/12/2018 19:00,NO2,23.4,ug m-3,R
LW2,08/12/2018 20:00,NO2,26.1,ug m-3,R
